,latitude,longitude,diameter_mm,length_cm_drilled,length_cm_concrete,date
19942,-25.87759,-48.57783,250,408,400,2021-07-15
19943,-25.87759,-48.58796,250,152,32,2021-02-12
19944,-25.87759,-48.58775,250,128,520,2021-02-12
19945,-25.87758,-48.58821,250,1104,1112,2021-02-23
19946,-25.87758,-48.58821,250,1112,1104,2021-02-23
19947,-25.87758,-48.58821,250,1104,1104,2021-02-23
19948,-25.87757,-48.57811,250,544,536,2021-07-14
19949,-25.87757,-48.57813,250,544,552,2021-07-14
19950,-25.87757,-48.5878,250,912,920,2021-02-12
19951,-25.87756,-48.58799,250,136,24,2021-02-11
19952,-25.87756,-48.58784,250,904,912,2021-02-12
19953,-25.87756,-48.58775,250,112,152,2021-02-12
19954,-25.87756,-48.5878,250,904,912,2021-02-12
19955,-25.87755,-48.58777,250,912,920,2021-02-12
19956,-25.87755,-48.58795,250,184,48,2021-02-12
19957,-25.87754,-48.57794,250,560,560,2021-07-14
19958,-25.87754,-48.58795,250,56,40,2021-02-11
19959,-25.87754,-48.58792,250,56,48,2021-02-11
19960,-25.87754,-48.5877,250,904,920,2021-02-12
19961,-25.87753,-48.58817,250,1112,1112,2021-02-24
19962,-25.87753,-48.57769,250,856,856,2021-07-15
19963,-25.87753,-48.57769,250,856,864,2021-07-15
19964,-25.87753,-48.57769,250,864,856,2021-07-15
19965,-25.87753,-48.57769,250,856,856,2021-07-15
19966,-25.87753,-48.57769,250,856,840,2021-07-15
19967,-25.87753,-48.58797,300,72,32,2021-02-12
19968,-25.87753,-48.58783,250,904,912,2021-02-12
19969,-25.87752,-48.58825,250,1104,1112,2021-02-24
19970,-25.87752,-48.57775,250,208,216,2021-07-15
19971,-25.87752,-48.57779,250,488,488,2021-07-15
19972,-25.87752,-48.58796,250,968,888,2021-02-12
19973,-25.87751,-48.588,250,1104,1112,2021-02-23
19974,-25.87751,-48.58811,250,1112,1104,2021-02-24
19975,-25.87751,-48.58793,300,24,24,2021-02-11
19976,-25.8775,-48.58817,250,1104,1112,2021-02-24
19977,-25.8775,-48.57761,250,856,880,2021-07-14
19978,-25.8775,-48.58794,250,40,24,2021-02-11
19979,-25.8775,-48.58781,250,912,928,2021-02-12
19980,-25.8775,-48.58789,250,904,920,2021-02-12
19981,-25.8775,-48.58807,250,224,232,2021-02-15
19982,-25.87749,-48.5881,250,1144,1144,2021-02-24
19983,-25.87749,-48.57841,250,416,400,2021-07-14
19984,-25.87749,-48.57841,250,432,440,2021-07-14
19985,-25.87748,-48.58814,250,1112,1104,2021-02-24
19986,-25.87748,-48.58783,250,312,368,2021-02-24
19987,-25.87748,-48.58807,250,1104,1104,2021-02-24
19988,-25.87748,-48.58786,300,16,40,2021-02-11
19989,-25.87748,-48.58789,250,904,912,2021-02-12
19990,-25.87748,-48.58778,250,32,32,2021-02-15
19991,-25.87747,-48.58822,250,1112,1112,2021-02-24
19992,-25.87747,-48.57772,250,560,552,2021-07-14
19993,-25.87747,-48.5879,300,24,16,2021-02-11
19994,-25.87747,-48.58801,250,72,24,2021-02-11
19995,-25.87747,-48.58782,250,904,920,2021-02-12
19996,-25.87747,-48.58799,250,896,912,2021-02-12
19997,-25.87747,-48.58803,250,216,224,2021-02-15
19998,-25.87747,-48.58805,250,216,224,2021-02-15
19999,-25.87747,-48.588,250,16,16,2021-02-15
20000,-25.87746,-48.58787,250,376,360,2021-02-24
20001,-25.87746,-48.58801,250,136,24,2021-02-11
20002,-25.87746,-48.588,250,152,40,2021-02-11
20003,-25.87746,-48.58785,250,904,912,2021-02-12
20004,-25.87746,-48.58788,250,24,16,2021-02-15
20005,-25.87746,-48.58803,250,216,240,2021-02-15
20006,-25.87745,-48.5882,250,1104,1096,2021-02-23
20007,-25.87745,-48.58803,250,1104,1112,2021-02-24
20008,-25.87745,-48.58794,250,120,24,2021-02-11
20009,-25.87745,-48.588,300,24,16,2021-02-11
20010,-25.87744,-48.58829,250,424,408,2021-02-24
20011,-25.87744,-48.58826,250,408,408,2021-02-24
20012,-25.87744,-48.5879,250,80,16,2021-02-11
20013,-25.87744,-48.58782,250,904,920,2021-02-12
20014,-25.87744,-48.58787,250,904,912,2021-02-12
20015,-25.87744,-48.58792,250,64,488,2021-02-15
20016,-25.87743,-48.58803,250,1112,1112,2021-02-23
20017,-25.87743,-48.58803,250,1104,1128,2021-02-24
20018,-25.87743,-48.58803,250,1112,1120,2021-02-24
20019,-25.87743,-48.57777,250,472,456,2021-07-15
20020,-25.87743,-48.58802,250,24,24,2021-02-11
20021,-25.87743,-48.58804,250,352,328,2021-02-15
20022,-25.87743,-48.58791,250,24,32,2021-02-15
20023,-25.87742,-48.58808,250,1112,1112,2021-02-23
20024,-25.87742,-48.58824,250,1112,1112,2021-02-23
20025,-25.87742,-48.58821,250,1112,1104,2021-02-24
20026,-25.87742,-48.58816,250,1104,1104,2021-02-24
20027,-25.87742,-48.58784,250,904,912,2021-02-12
20028,-25.87742,-48.58802,250,208,224,2021-02-15
20029,-25.87741,-48.58809,250,1112,1096,2021-02-24
20030,-25.87741,-48.57803,250,856,856,2021-07-14
20031,-25.87741,-48.58792,250,80,40,2021-02-11
20032,-25.87741,-48.58787,250,48,32,2021-02-11
20033,-25.87741,-48.58784,250,928,928,2021-02-12
20034,-25.87741,-48.58799,250,328,32,2021-02-15
20035,-25.8774,-48.5882,250,1104,1112,2021-02-24
20036,-25.8774,-48.588,250,904,912,2021-02-12
20037,-25.8774,-48.58786,250,896,904,2021-02-12
20038,-25.8774,-48.58796,300,136,88,2021-02-12
20039,-25.87739,-48.58803,250,1112,1112,2021-02-23
20040,-25.87739,-48.5881,250,1120,1120,2021-02-24
20041,-25.87739,-48.5882,250,1104,1112,2021-02-24
20042,-25.87739,-48.58817,250,1112,1104,2021-02-24
20043,-25.87739,-48.58786,250,912,928,2021-02-11
20044,-25.87739,-48.58788,250,288,128,2021-02-15
20045,-25.87738,-48.58818,250,1104,1104,2021-02-24
20046,-25.87738,-48.5774,250,864,856,2021-07-14
20047,-25.87738,-48.58801,250,896,928,2021-02-12
20048,-25.87737,-48.58817,250,1112,1104,2021-02-24
20049,-25.87736,-48.58811,250,1104,1104,2021-02-23
20050,-25.87736,-48.58827,250,1112,1120,2021-02-23
20051,-25.87736,-48.58805,250,1104,1112,2021-02-23
20052,-25.87736,-48.58793,250,1112,1112,2021-02-24
20053,-25.87736,-48.58815,250,1104,1104,2021-02-24
20054,-25.87736,-48.5881,250,408,416,2021-02-24
20055,-25.87735,-48.58799,250,312,368,2021-02-24
20056,-25.87735,-48.58808,250,408,448,2021-02-24
20057,-25.87735,-48.58792,250,912,928,2021-02-12
20058,-25.87734,-48.58801,250,1112,1112,2021-02-23
20059,-25.87734,-48.58813,250,1112,1120,2021-02-23
20060,-25.87734,-48.58793,300,16,16,2021-02-11
20061,-25.87734,-48.588,250,88,16,2021-02-11
20062,-25.87733,-48.58804,250,1104,1104,2021-02-23
20063,-25.87733,-48.58818,250,1104,1104,2021-02-24
20064,-25.87733,-48.58796,300,32,24,2021-02-11
20065,-25.87733,-48.58789,300,224,56,2021-02-12
20066,-25.87732,-48.58817,250,1112,1112,2021-02-23
20067,-25.87732,-48.58791,250,1112,1128,2021-02-24
20068,-25.87731,-48.58795,250,1112,1192,2021-02-23
20069,-25.8773,-48.58809,250,1104,1112,2021-02-24
20070,-25.8773,-48.58805,250,312,344,2021-02-24
20071,-25.87729,-48.58806,250,1104,1104,2021-02-24
20072,-25.87729,-48.57879,250,864,856,2021-07-14
20073,-25.87728,-48.58753,250,1104,1112,2021-02-18
20074,-25.87728,-48.5882,250,1104,1104,2021-02-23
20075,-25.87728,-48.58807,250,1112,1120,2021-02-23
20076,-25.87728,-48.58815,250,320,344,2021-02-24
20077,-25.87728,-48.58812,250,1104,1104,2021-02-24
20078,-25.87728,-48.57809,250,864,872,2021-07-14
20079,-25.87727,-48.58795,250,1112,1120,2021-02-24
20080,-25.87726,-48.5881,250,1104,1104,2021-02-23
20081,-25.87726,-48.58803,250,320,320,2021-02-24
20082,-25.87725,-48.58756,250,1104,1112,2021-02-18
20083,-25.87725,-48.588,250,1112,1112,2021-02-23
20084,-25.87724,-48.58802,250,1104,1104,2021-02-23
20085,-25.87724,-48.5776,250,568,592,2021-07-15
20086,-25.87723,-48.58757,250,1104,1112,2021-02-18
20087,-25.87722,-48.58774,250,1104,1112,2021-02-18
20088,-25.87721,-48.58807,250,1112,1136,2021-02-24
20089,-25.87719,-48.58776,250,1104,1112,2021-02-18
20090,-25.87719,-48.58768,250,1104,1112,2021-02-18
20091,-25.87719,-48.58787,250,1104,1112,2021-02-19
20092,-25.87719,-48.58618,250,1112,1128,2021-02-23
20093,-25.87718,-48.58764,250,1104,1112,2021-02-18
20094,-25.87718,-48.58779,250,1104,1112,2021-02-19
20095,-25.87718,-48.58765,250,1104,1128,2021-02-19
20096,-25.87717,-48.58779,250,1104,1112,2021-02-18
20097,-25.87717,-48.58759,250,1104,1112,2021-02-18
20098,-25.87717,-48.58771,250,1104,1112,2021-02-18
20099,-25.87717,-48.58771,250,1104,1112,2021-02-19
20100,-25.87716,-48.58767,250,1104,1112,2021-02-18
20101,-25.87716,-48.58768,250,1104,1112,2021-02-18
20102,-25.87716,-48.58769,250,1104,1112,2021-02-18
20103,-25.87716,-48.58797,250,312,320,2021-02-24
20104,-25.87715,-48.58784,250,1104,1112,2021-02-18
20105,-25.87715,-48.58774,250,1104,1112,2021-02-18
20106,-25.87715,-48.58776,250,1104,1112,2021-02-19
20107,-25.87714,-48.5877,250,1104,1128,2021-02-18
20108,-25.87714,-48.58785,250,1104,1112,2021-02-18
20109,-25.87714,-48.58755,250,1112,1112,2021-02-19
20110,-25.87714,-48.58782,250,1104,1112,2021-02-19
20111,-25.87713,-48.58774,250,1104,1112,2021-02-18
20112,-25.87713,-48.5878,250,1112,1112,2021-02-18
20113,-25.87713,-48.58766,250,1104,1112,2021-02-18
20114,-25.87713,-48.58645,250,1112,1112,2021-02-23
20115,-25.87712,-48.58765,250,1104,1112,2021-02-18
20116,-25.87712,-48.5876,250,1104,1112,2021-02-18
20117,-25.87712,-48.58766,250,1120,1120,2021-02-18
20118,-25.87711,-48.58771,250,1104,1112,2021-02-18
20119,-25.87711,-48.58784,250,1104,1112,2021-02-19
20120,-25.8771,-48.58779,250,1104,1112,2021-02-18
20121,-25.8771,-48.58764,250,1104,1112,2021-02-18
20122,-25.8771,-48.58769,250,1104,1112,2021-02-18
20123,-25.8771,-48.5878,250,1104,1112,2021-02-18
20124,-25.8771,-48.58766,250,1104,1112,2021-02-19
20125,-25.87709,-48.58774,250,1104,1112,2021-02-18
20126,-25.87708,-48.58765,250,1104,1112,2021-02-18
20127,-25.87708,-48.58772,250,1104,1112,2021-02-18
20128,-25.87708,-48.58755,250,1104,1112,2021-02-18
20129,-25.87708,-48.58767,250,1104,1112,2021-02-18
20130,-25.87708,-48.58787,250,1104,1112,2021-02-18
20131,-25.87708,-48.58782,250,1104,1112,2021-02-19
20132,-25.87707,-48.58777,250,1104,1112,2021-02-18
20133,-25.87707,-48.58797,250,1112,1120,2021-02-19
20134,-25.87707,-48.58784,250,1104,1112,2021-02-19
20135,-25.87706,-48.58774,250,1104,1112,2021-02-18
20136,-25.87706,-48.58786,250,1104,1112,2021-02-18
20137,-25.87705,-48.58763,250,1104,1112,2021-02-18
20138,-25.87705,-48.5877,250,1104,1112,2021-02-19
20139,-25.87704,-48.58766,250,1104,1112,2021-02-18
20140,-25.87704,-48.5877,250,1104,1112,2021-02-18
20141,-25.87699,-48.58784,250,1104,1104,2021-02-18
20142,-25.87696,-48.58774,250,1104,1112,2021-02-18
20143,-25.87692,-48.58759,250,1104,1112,2021-02-18
20144,-25.87691,-48.5889,300,808,816,2021-02-10
20145,-25.87687,-48.58872,250,600,608,2021-02-10
20146,-25.87687,-48.58878,250,248,264,2021-02-10
20147,-25.87687,-48.58878,250,208,232,2021-02-10
20148,-25.87684,-48.58877,250,208,216,2021-02-10
20149,-25.87684,-48.58884,300,1016,1016,2021-02-09
20150,-25.87683,-48.58887,250,592,592,2021-02-10
20151,-25.87683,-48.58876,300,808,864,2021-02-09
20152,-25.87682,-48.5889,250,600,608,2021-02-10
20153,-25.87682,-48.58872,250,224,240,2021-02-10
20154,-25.87682,-48.58888,250,600,608,2021-02-10
20155,-25.87682,-48.5886,300,808,824,2021-02-09
20156,-25.87681,-48.58872,300,816,816,2021-02-08
20157,-25.87681,-48.58892,250,600,600,2021-02-10
20158,-25.87681,-48.58865,300,800,824,2021-02-09
20159,-25.8768,-48.58871,300,800,800,2021-02-08
20160,-25.8768,-48.58888,250,608,608,2021-02-10
20161,-25.8768,-48.58885,250,608,616,2021-02-10
20162,-25.87679,-48.5886,300,808,800,2021-02-08
20163,-25.87678,-48.58868,300,792,800,2021-02-08
20164,-25.87678,-48.58881,300,984,992,2021-02-09
20165,-25.87678,-48.58882,300,1000,992,2021-02-09
20166,-25.87678,-48.58862,300,808,816,2021-02-09
20167,-25.87678,-48.58872,300,800,808,2021-02-09
20168,-25.87677,-48.58854,300,800,808,2021-02-08
20169,-25.87677,-48.5889,250,600,608,2021-02-10
20170,-25.87677,-48.58874,300,800,808,2021-02-09
20171,-25.87676,-48.58861,300,808,808,2021-02-08
20172,-25.87676,-48.58892,250,208,232,2021-02-10
20173,-25.87676,-48.58877,300,1008,1016,2021-02-09
20174,-25.87676,-48.58866,300,808,816,2021-02-09
20175,-25.87676,-48.58876,300,1008,992,2021-02-09
20176,-25.87675,-48.5888,300,1008,992,2021-02-09
20177,-25.87674,-48.58877,300,24,152,2021-02-11
20178,-25.87674,-48.5886,300,800,808,2021-02-08
20179,-25.87674,-48.58856,300,800,808,2021-02-08
20180,-25.87674,-48.5888,250,208,232,2021-02-10
20181,-25.87674,-48.58875,300,800,800,2021-02-09
20182,-25.87674,-48.58867,300,856,864,2021-02-09
20183,-25.87674,-48.58882,300,992,1000,2021-02-09
20184,-25.87674,-48.58863,300,800,808,2021-02-09
20185,-25.87673,-48.58867,300,800,808,2021-02-08
20186,-25.87673,-48.58877,300,1008,1008,2021-02-09
20187,-25.87673,-48.58881,300,1000,1008,2021-02-09
20188,-25.87673,-48.58864,300,800,800,2021-02-09
20189,-25.87672,-48.58887,300,56,24,2021-02-11
20190,-25.87672,-48.58857,300,800,816,2021-02-08
20191,-25.87672,-48.58867,300,800,808,2021-02-08
20192,-25.87672,-48.58891,250,600,608,2021-02-10
20193,-25.87672,-48.58862,300,840,848,2021-02-10
20194,-25.87672,-48.5886,300,800,816,2021-02-09
20195,-25.87672,-48.58877,300,1000,680,2021-02-09
20196,-25.87671,-48.58865,300,808,808,2021-02-08
20197,-25.87671,-48.58866,300,712,720,2021-02-08
20198,-25.87671,-48.58888,250,600,600,2021-02-10
20199,-25.87671,-48.58873,300,1008,1016,2021-02-09
20200,-25.87671,-48.58863,300,800,792,2021-02-09
20201,-25.87671,-48.58868,300,800,808,2021-02-09
20202,-25.87671,-48.58858,300,800,824,2021-02-09
20203,-25.8767,-48.58859,300,800,808,2021-02-08
20204,-25.8767,-48.58862,300,872,872,2021-02-09
20205,-25.8767,-48.58882,300,1016,1024,2021-02-09
20206,-25.87669,-48.58856,300,800,808,2021-02-08
20207,-25.87669,-48.58866,300,816,840,2021-02-08
20208,-25.87669,-48.58869,300,800,816,2021-02-10
20209,-25.87669,-48.5888,250,208,224,2021-02-10
20210,-25.87669,-48.5888,250,224,232,2021-02-10
20211,-25.87669,-48.5888,250,208,216,2021-02-10
20212,-25.87668,-48.58859,300,808,816,2021-02-08
20213,-25.87668,-48.58862,300,800,808,2021-02-08
20214,-25.87668,-48.58864,300,816,816,2021-02-08
20215,-25.87668,-48.58861,300,808,816,2021-02-08
20216,-25.87668,-48.58865,300,808,808,2021-02-08
20217,-25.87668,-48.58893,250,600,608,2021-02-10
20218,-25.87668,-48.58893,250,608,616,2021-02-10
20219,-25.87668,-48.58896,250,592,600,2021-02-10
20220,-25.87667,-48.58879,300,800,808,2021-02-08
20221,-25.87667,-48.5888,300,800,808,2021-02-08
20222,-25.87667,-48.58877,300,808,816,2021-02-08
20223,-25.87667,-48.58858,300,808,816,2021-02-08
20224,-25.87667,-48.58877,300,808,816,2021-02-08
20225,-25.87667,-48.58895,250,600,608,2021-02-10
20226,-25.87666,-48.58895,250,600,608,2021-02-10
20227,-25.87666,-48.58877,250,600,600,2021-02-10
20228,-25.87666,-48.58878,300,800,816,2021-02-09
20229,-25.87665,-48.58879,300,816,816,2021-02-08
20230,-25.87665,-48.58872,250,216,256,2021-02-10
20231,-25.87664,-48.58869,300,800,808,2021-02-08
20232,-25.87664,-48.58899,250,624,656,2021-02-10
20233,-25.87664,-48.58874,300,800,800,2021-02-09
20234,-25.87663,-48.58887,250,600,600,2021-02-10
20235,-25.87663,-48.58871,300,848,848,2021-02-09
20236,-25.87663,-48.58878,300,832,840,2021-02-09
20237,-25.87662,-48.58884,300,808,816,2021-02-08
20238,-25.87662,-48.58888,250,600,608,2021-02-10
20239,-25.87662,-48.58901,250,600,608,2021-02-10
20240,-25.87662,-48.58896,250,592,600,2021-02-10
20241,-25.87662,-48.58866,300,800,800,2021-02-09
20242,-25.87661,-48.58872,300,800,808,2021-02-08
20243,-25.87661,-48.58876,300,808,816,2021-02-08
20244,-25.87661,-48.58893,250,608,624,2021-02-10
20245,-25.87661,-48.58882,250,208,216,2021-02-10
20246,-25.87661,-48.58825,250,240,248,2021-02-10
20247,-25.87661,-48.58894,250,600,608,2021-02-10
20248,-25.8766,-48.58867,300,792,808,2021-02-09
20249,-25.87659,-48.5886,300,800,808,2021-02-08
20250,-25.87659,-48.58868,300,800,808,2021-02-08
20251,-25.87659,-48.58879,300,800,808,2021-02-09
20252,-25.87658,-48.58867,300,800,808,2021-02-08
20253,-25.87658,-48.58864,300,808,816,2021-02-08
20254,-25.87658,-48.58865,300,800,800,2021-02-08
20255,-25.87657,-48.58853,300,792,800,2021-02-08
20256,-25.87657,-48.58867,300,800,800,2021-02-08
20257,-25.87657,-48.58866,300,808,800,2021-02-08
20258,-25.87657,-48.58868,300,816,816,2021-02-08
20259,-25.87657,-48.58858,300,800,800,2021-02-08
20260,-25.87657,-48.58872,300,800,800,2021-02-09
20261,-25.87657,-48.58878,300,808,808,2021-02-09
20262,-25.87656,-48.58869,300,800,808,2021-02-08
20263,-25.87656,-48.58878,300,808,808,2021-02-08
20264,-25.87656,-48.58825,250,208,216,2021-02-10
20265,-25.87656,-48.58825,250,208,232,2021-02-10
20266,-25.87656,-48.58825,250,208,216,2021-02-10
20267,-25.87655,-48.5887,300,16,24,2021-02-11
20268,-25.87655,-48.58816,250,208,272,2021-02-10
20269,-25.87654,-48.58859,300,808,816,2021-02-08
20270,-25.87654,-48.58872,300,808,808,2021-02-08
20271,-25.87653,-48.58873,300,800,808,2021-02-09
20272,-25.87652,-48.58874,300,800,808,2021-02-08
20273,-25.87648,-48.58841,300,824,832,2021-02-10
20274,-25.87646,-48.58865,300,16,16,2021-02-11
20275,-25.87547,-48.57465,250,1112,1128,2021-02-23
20276,-25.87466,-48.60448,500,808,816,2019-11-22
20277,-25.87433,-48.60414,400,808,816,2019-11-21
20278,-25.87432,-48.60412,400,808,808,2019-11-22
20279,-25.87431,-48.60422,400,816,816,2019-11-21
20280,-25.8743,-48.60413,400,808,800,2019-11-21
20281,-25.8743,-48.60414,500,808,824,2019-11-21
20282,-25.8743,-48.60437,300,808,808,2019-11-21
20283,-25.8743,-48.60412,400,808,808,2019-11-22
20284,-25.8743,-48.60418,400,808,808,2019-11-22
20285,-25.87428,-48.60409,400,808,816,2019-11-22
20286,-25.87427,-48.60425,500,808,808,2019-11-22
20287,-25.87426,-48.60412,400,808,816,2019-11-22
20288,-25.87425,-48.60428,500,808,816,2019-11-21
20289,-25.87425,-48.60415,400,808,816,2019-11-22
20290,-25.87422,-48.60423,300,808,808,2019-11-21
20291,-25.87422,-48.60418,400,808,808,2019-11-21
20292,-25.87421,-48.60427,300,808,816,2019-11-21
20293,-25.8742,-48.60411,300,808,816,2019-11-21
20294,-25.8742,-48.60416,400,808,808,2019-11-21
20295,-25.87417,-48.60424,400,808,824,2019-11-21
20296,-25.87415,-48.60409,500,88,80,2019-11-21
20297,-25.87415,-48.60415,400,808,808,2019-11-22
20298,-25.87414,-48.60412,300,808,816,2019-11-21
20299,-25.87413,-48.60411,300,808,824,2019-11-21
20300,-25.87413,-48.60409,400,808,808,2019-11-21
20301,-25.87411,-48.60416,500,808,816,2019-11-21
20302,-25.87411,-48.60434,500,808,808,2019-11-21
20303,-25.8741,-48.60411,300,808,816,2019-11-21
20304,-25.8741,-48.60411,300,824,824,2019-11-21
20305,-25.8741,-48.60424,400,808,816,2019-11-22
20306,-25.87407,-48.60417,500,808,816,2019-11-21
20307,-25.87399,-48.60406,300,808,816,2019-11-21
20308,-25.87355,-49.51328,400,1408,1368,2020-04-27
20309,-25.87355,-49.51328,400,1632,1592,2020-04-27
20310,-25.87205,-50.37614,400,640,664,2018-03-06
20311,-25.87204,-50.37607,400,656,680,2018-03-06
20312,-25.87203,-50.37613,400,672,664,2018-03-06
20313,-25.87203,-50.37615,400,216,208,2018-03-06
20314,-25.87201,-50.37615,400,640,632,2018-03-06
20315,-25.87201,-50.37613,400,680,664,2018-03-06
20316,-25.87201,-50.37613,400,664,656,2018-03-06
20317,-25.872,-50.37613,400,488,464,2018-03-06
20318,-25.872,-50.37614,400,672,672,2018-03-06
20319,-25.87198,-50.37612,400,672,696,2018-03-06
20320,-25.87198,-50.37615,400,704,688,2018-03-06
20321,-25.87197,-50.37613,400,648,656,2018-03-06
20322,-25.87196,-50.37622,400,856,872,2018-03-05
20323,-25.87195,-50.37622,400,536,552,2018-03-05
20324,-25.87195,-50.37608,400,648,640,2018-03-06
20325,-25.87194,-50.37619,400,696,680,2018-03-05
20326,-25.87193,-50.3762,400,760,760,2018-03-05
20327,-25.87193,-50.37622,400,856,872,2018-03-05
20328,-25.87191,-50.37621,400,768,768,2018-03-05
20329,-25.87191,-50.37628,400,760,760,2018-03-05
20330,-25.86814,-50.37776,500,704,672,2019-03-25
20331,-25.86812,-50.37774,500,680,664,2019-03-26
20332,-25.86812,-50.37775,500,704,664,2019-03-26
20333,-25.86812,-50.37787,500,704,680,2019-03-25
20334,-25.86812,-50.37785,500,704,704,2019-03-25
20335,-25.86811,-50.37797,400,528,464,2019-03-26
20336,-25.86811,-50.37801,400,504,472,2019-03-26
20337,-25.86811,-50.37791,500,704,672,2019-03-25
20338,-25.86811,-50.37785,500,672,632,2019-03-25
20339,-25.86811,-50.37777,500,704,672,2019-03-25
20340,-25.86811,-50.37794,500,528,528,2019-03-25
20341,-25.8681,-50.37777,500,632,600,2019-03-26
20342,-25.8681,-50.37788,500,704,672,2019-03-25
20343,-25.8681,-50.37779,500,704,688,2019-03-25
20344,-25.8681,-50.37783,500,704,672,2019-03-25
20345,-25.8681,-50.37778,500,704,696,2019-03-25
20346,-25.8681,-50.37776,500,704,680,2019-03-25
20347,-25.86809,-50.37779,500,704,688,2019-03-26
20348,-25.86809,-50.37788,500,704,672,2019-03-26
20349,-25.86809,-50.37796,400,504,456,2019-03-26
20350,-25.86809,-50.37791,500,704,656,2019-03-25
20351,-25.86809,-50.37776,500,712,680,2019-03-25
20352,-25.86808,-50.37784,500,704,664,2019-03-26
20353,-25.86808,-50.37782,400,496,464,2019-03-26
20354,-25.86808,-50.37776,500,704,664,2019-03-26
20355,-25.86808,-50.37792,500,608,584,2019-03-26
20356,-25.86808,-50.37795,500,704,672,2019-03-26
20357,-25.86808,-50.37772,500,704,680,2019-03-25
20358,-25.86808,-50.37785,500,672,672,2019-03-25
20359,-25.86808,-50.37795,500,704,712,2019-03-25
20360,-25.86808,-50.37792,500,480,456,2019-03-25
20361,-25.86807,-50.37796,400,512,480,2019-03-26
20362,-25.86807,-50.37798,400,528,480,2019-03-26
20363,-25.86807,-50.37792,500,704,680,2019-03-25
20364,-25.86807,-50.37779,500,704,704,2019-03-25
20365,-25.86807,-50.37786,500,688,680,2019-03-25
20366,-25.86807,-50.37776,500,704,664,2019-03-25
20367,-25.86806,-50.37772,400,528,472,2019-03-26
20368,-25.86806,-50.37786,400,504,464,2019-03-26
20369,-25.86806,-50.37777,500,704,672,2019-03-25
20370,-25.86804,-50.37784,400,528,504,2019-03-26
20371,-25.86803,-50.3779,500,512,496,2019-03-26
20372,-25.86803,-50.37801,400,512,472,2019-03-26
20373,-25.86803,-50.37789,400,480,456,2019-03-26
20374,-25.86803,-50.3777,400,512,480,2019-03-26
20375,-25.86801,-50.37783,500,520,480,2019-03-26
20376,-25.85197,-48.52988,250,808,856,2019-06-04
20377,-25.84837,-48.54691,300,712,728,2020-03-19
20378,-25.8418,-48.54267,250,1056,1024,2019-04-22
20379,-25.84177,-48.54265,250,1056,1032,2019-04-22
20380,-25.84175,-48.54269,250,1072,1040,2019-04-22
20381,-25.84174,-48.54261,400,1056,1016,2019-04-22
20382,-25.84172,-48.54264,250,1056,1008,2019-04-22
20383,-25.84172,-48.54262,250,1056,1040,2019-04-22
20384,-25.84171,-48.54258,400,1056,1016,2019-04-22
20385,-25.84171,-48.54262,250,1056,1040,2019-04-22
20386,-25.84171,-48.54262,400,1056,1056,2019-04-22
20387,-25.8417,-48.54261,250,1056,1032,2019-04-22
20388,-25.8417,-48.54263,400,1056,1080,2019-04-22
20389,-25.8417,-48.5426,250,1056,1024,2019-04-22
20390,-25.84169,-48.54258,400,1104,1048,2019-04-22
20391,-25.84169,-48.54253,400,1056,1008,2019-04-22
20392,-25.84168,-48.54253,400,1056,1024,2019-04-22
20393,-25.84168,-48.54257,400,1112,1072,2019-04-22
20394,-25.84167,-48.54267,250,1056,1016,2019-04-22
20395,-25.84167,-48.54259,250,608,552,2019-04-22
20396,-25.84166,-48.54259,400,1056,1008,2019-04-22
20397,-25.84165,-48.54261,400,1056,1008,2019-04-22
20398,-25.84165,-48.54253,400,1120,1080,2019-04-22
20399,-25.84165,-48.54259,250,1056,992,2019-04-22
20400,-25.84162,-48.54252,250,1056,1024,2019-04-22
20401,-25.84162,-48.54258,250,1056,992,2019-04-22
20402,-25.84162,-48.54254,250,176,176,2019-04-22
20403,-25.84162,-48.54253,250,1056,1032,2019-04-22
20404,-25.84157,-48.54249,250,608,568,2019-04-22
20405,-25.84155,-48.54257,250,608,592,2019-04-22
20406,-25.84154,-48.54263,250,1056,1016,2019-04-22
20407,-25.84152,-48.54255,400,1056,1016,2019-04-22
20408,-25.84151,-48.54247,400,1056,1016,2019-04-22
20409,-25.84149,-48.54238,400,1056,1000,2019-04-22
20410,-25.84145,-48.54205,400,1120,1072,2019-04-22
20411,-25.83822,-48.54288,300,1104,1112,2020-06-15
20412,-25.8382,-48.54173,400,1104,1104,2020-06-15
20413,-25.83808,-48.54305,300,1104,1112,2020-06-15
20414,-25.83802,-48.54249,300,1104,1104,2020-06-15
20415,-25.83798,-48.54269,300,1104,1112,2020-06-15
20416,-25.83787,-48.542,400,1104,1112,2020-06-15
20417,-25.83785,-48.54229,300,1104,1104,2020-06-15
20418,-25.83785,-48.54211,400,1104,1120,2020-06-15
20419,-25.83784,-48.54202,300,1104,1064,2020-06-12
20420,-25.83782,-48.54204,300,1096,1048,2020-06-12
20421,-25.83782,-48.54208,400,1112,1096,2020-06-12
20422,-25.8378,-48.54197,400,1104,1112,2020-06-15
20423,-25.8378,-48.54202,300,1104,1112,2020-06-15
20424,-25.8378,-48.54217,300,1112,1152,2020-06-12
20425,-25.83779,-48.54246,300,1104,1112,2020-06-15
20426,-25.83779,-48.54211,300,1104,1104,2020-06-15
20427,-25.83779,-48.54213,300,1104,1064,2020-06-12
20428,-25.83778,-48.54214,400,1120,1088,2020-06-12
