State,Sector,Year,Value
Rhode Island,Electric Power,1995,1.978969111
Rhode Island,Electric Power,1996,3.440013407
Rhode Island,Electric Power,1997,3.35639088
Rhode Island,Electric Power,1998,3.281653492
Rhode Island,Electric Power,1999,2.965569691
Rhode Island,Electric Power,2000,2.662333103
Rhode Island,Electric Power,2001,3.2139606
Rhode Island,Electric Power,2002,2.926688754
Rhode Island,Electric Power,2003,2.288518768
Rhode Island,Electric Power,2004,1.955616045
Rhode Island,Electric Power,2005,2.388889906
Rhode Island,Electric Power,2006,2.330144493
Rhode Island,Electric Power,2007,2.809138238
Rhode Island,Electric Power,2008,2.882264456
Rhode Island,Electric Power,2009,3.01078238
Rhode Island,Electric Power,2010,3.077237636
Rhode Island,Industrial,1990,0.656604923
Rhode Island,Industrial,1991,1.78325046
Rhode Island,Industrial,1992,2.94535193
Rhode Island,Industrial,1993,0.982755855
Rhode Island,Industrial,1994,2.624845541
Rhode Island,Industrial,1995,2.233209964
Rhode Island,Industrial,1996,1.814388742
Rhode Island,Industrial,1997,1.661244224
Rhode Island,Industrial,1998,2.557539366
Rhode Island,Industrial,1999,2.143371923
Rhode Island,Industrial,2000,0.689474981
Rhode Island,Industrial,2001,0.55493292
Rhode Island,Industrial,2002,0.519913842
Rhode Island,Industrial,2003,0.567883189
Rhode Island,Industrial,2004,0.607691654
Rhode Island,Industrial,2005,0.620130748
Rhode Island,Industrial,2006,0.624970075
Rhode Island,Industrial,2007,0.61270005
Rhode Island,Industrial,2008,0.541270092
Rhode Island,Industrial,2009,0.682107921
Rhode Island,Industrial,2010,0.639084243
Rhode Island,Residential,1990,2.340592983
Rhode Island,Residential,1991,2.353087517
Rhode Island,Residential,1992,2.781683486
Rhode Island,Residential,1993,2.658395838
Rhode Island,Residential,1994,2.711805382
Rhode Island,Residential,1995,2.502016814
Rhode Island,Residential,1996,2.675142166
Rhode Island,Residential,1997,2.624052689
Rhode Island,Residential,1998,2.388331652
Rhode Island,Residential,1999,2.336802806
Rhode Island,Residential,2000,2.518350124
Rhode Island,Residential,2001,2.586455894
Rhode Island,Residential,2002,2.472772077
Rhode Island,Residential,2003,2.766574239
Rhode Island,Residential,2004,2.797487094
Rhode Island,Residential,2005,2.707579387
Rhode Island,Residential,2006,2.20402481
Rhode Island,Residential,2007,2.293541712
Rhode Island,Residential,2008,2.245912648
Rhode Island,Residential,2009,2.378416789
Rhode Island,Residential,2010,2.269005043
Rhode Island,Transportation,1990,4.132229986
Rhode Island,Transportation,1991,4.149935914
Rhode Island,Transportation,1992,4.071235806
Rhode Island,Transportation,1993,4.101087013
Rhode Island,Transportation,1994,4.003795446
Rhode Island,Transportation,1995,4.126427133
Rhode Island,Transportation,1996,4.173171725
Rhode Island,Transportation,1997,4.635796702
Rhode Island,Transportation,1998,4.488187827
Rhode Island,Transportation,1999,4.6664223
Rhode Island,Transportation,2000,4.648929033
Rhode Island,Transportation,2001,4.691854971
Rhode Island,Transportation,2002,4.647946784
Rhode Island,Transportation,2003,4.544148631
Rhode Island,Transportation,2004,4.400085667
Rhode Island,Transportation,2005,4.367410928
Rhode Island,Transportation,2006,4.443060361
Rhode Island,Transportation,2007,4.375061096
Rhode Island,Transportation,2008,4.196649753
Rhode Island,Transportation,2009,4.274121142
Rhode Island,Transportation,2010,4.239833086
Rhode Island,Population,1990,"1,005,995"
Rhode Island,Population,1991,"1,010,649"
Rhode Island,Population,1992,"1,012,581"
Rhode Island,Population,1993,"1,015,112"
Rhode Island,Population,1994,"1,015,960"
Rhode Island,Population,1995,"1,017,002"
Rhode Island,Population,1996,"1,020,893"
Rhode Island,Population,1997,"1,025,353"
Rhode Island,Population,1998,"1,031,155"
Rhode Island,Population,1999,"1,040,402"
Rhode Island,Population,2000,"1,048,319"
Rhode Island,Population,2001,"1,057,142"
Rhode Island,Population,2002,"1,065,995"
Rhode Island,Population,2003,"1,071,342"
Rhode Island,Population,2004,"1,074,579"
Rhode Island,Population,2005,"1,067,916"
Rhode Island,Population,2006,"1,063,096"
Rhode Island,Population,2007,"1,057,315"
Rhode Island,Population,2008,"1,055,003"
Rhode Island,Population,2009,"1,053,646"
Rhode Island,Population,2010,"1,052,567"
South Carolina,Commercial,1990,1.424415762
South Carolina,Commercial,1991,1.40435576
South Carolina,Commercial,1992,1.563342726
South Carolina,Commercial,1993,1.755951271
South Carolina,Commercial,1994,1.664231262
South Carolina,Commercial,1995,1.727614409
South Carolina,Commercial,1996,1.781048086
South Carolina,Commercial,1997,1.72788678
South Carolina,Commercial,1998,1.981400009
South Carolina,Commercial,1999,2.298179901
South Carolina,Commercial,2000,1.800348125
South Carolina,Commercial,2001,1.693612984
South Carolina,Commercial,2002,1.648650853
South Carolina,Commercial,2003,1.673894046
South Carolina,Commercial,2004,1.695111876
South Carolina,Commercial,2005,1.71449422
South Carolina,Commercial,2006,1.823330152
South Carolina,Commercial,2007,1.6353356
South Carolina,Commercial,2008,1.740908857
South Carolina,Commercial,2009,1.580879828
South Carolina,Commercial,2010,1.760610797
South Carolina,Electric Power,1990,21.91570272
South Carolina,Electric Power,1991,22.41106464
South Carolina,Electric Power,1992,21.8058036
South Carolina,Electric Power,1993,24.96384193
South Carolina,Electric Power,1994,25.45841655
South Carolina,Electric Power,1995,24.55598376
South Carolina,Electric Power,1996,28.27822228
South Carolina,Electric Power,1997,29.24962689
South Carolina,Electric Power,1998,30.6640169
South Carolina,Electric Power,1999,33.00204006
South Carolina,Electric Power,2000,35.85713179
South Carolina,Electric Power,2001,33.96866174
South Carolina,Electric Power,2002,34.64383591
South Carolina,Electric Power,2003,34.73817896
South Carolina,Electric Power,2004,37.925912
South Carolina,Electric Power,2005,38.91316815
South Carolina,Electric Power,2006,38.95546456
South Carolina,Electric Power,2007,40.67771659
South Carolina,Electric Power,2008,40.78471009
South Carolina,Electric Power,2009,36.56915284
South Carolina,Electric Power,2010,39.84272764
South Carolina,Industrial,1990,13.44618377
South Carolina,Industrial,1991,13.17833192
South Carolina,Industrial,1992,13.70807989
South Carolina,Industrial,1993,14.25590575
South Carolina,Industrial,1994,13.85332387
South Carolina,Industrial,1995,13.65009126
South Carolina,Industrial,1996,13.15711378
South Carolina,Industrial,1997,13.51982495
South Carolina,Industrial,1998,13.79667939
South Carolina,Industrial,1999,13.60966928
South Carolina,Industrial,2000,13.50939403
South Carolina,Industrial,2001,14.27593387
South Carolina,Industrial,2002,14.4570149
South Carolina,Industrial,2003,14.41747145
South Carolina,Industrial,2004,15.03876037
South Carolina,Industrial,2005,14.06473547
South Carolina,Industrial,2006,13.68065426
South Carolina,Industrial,2007,12.47219945
South Carolina,Industrial,2008,11.46666621
South Carolina,Industrial,2009,10.82371466
South Carolina,Industrial,2010,9.739326522
South Carolina,Residential,1990,2.06477449
South Carolina,Residential,1991,2.245347875
South Carolina,Residential,1992,2.156033571
South Carolina,Residential,1993,2.423926994
South Carolina,Residential,1994,2.187801719
South Carolina,Residential,1995,2.261450324
South Carolina,Residential,1996,2.514390839
South Carolina,Residential,1997,2.262291422
South Carolina,Residential,1998,2.200765313
South Carolina,Residential,1999,2.286665465
South Carolina,Residential,2000,2.431856189
South Carolina,Residential,2001,2.180337033
South Carolina,Residential,2002,2.158970178
South Carolina,Residential,2003,2.322131168
South Carolina,Residential,2004,2.35430833
South Carolina,Residential,2005,2.265401766
South Carolina,Residential,2006,1.945570511
South Carolina,Residential,2007,1.85187314
South Carolina,Residential,2008,1.942769492
South Carolina,Residential,2009,1.925481203
South Carolina,Residential,2010,2.249608283
South Carolina,Transportation,1990,22.0257048
South Carolina,Transportation,1991,22.81891283
South Carolina,Transportation,1992,22.02821267
South Carolina,Transportation,1993,22.42464431
South Carolina,Transportation,1994,22.77106592
South Carolina,Transportation,1995,22.76666138
South Carolina,Transportation,1996,23.30263562
South Carolina,Transportation,1997,24.34111128
South Carolina,Transportation,1998,25.75209115
South Carolina,Transportation,1999,26.51796425
South Carolina,Transportation,2000,27.09382113
South Carolina,Transportation,2001,27.3655486
South Carolina,Transportation,2002,27.96964423
South Carolina,Transportation,2003,28.02704687
South Carolina,Transportation,2004,32.22241211
South Carolina,Transportation,2005,30.60924641
South Carolina,Transportation,2006,32.09400285
South Carolina,Transportation,2007,32.20784168
South Carolina,Transportation,2008,31.0957969
South Carolina,Transportation,2009,31.39326998
South Carolina,Transportation,2010,31.61272949
South Carolina,Population,1990,"3,501,155"
South Carolina,Population,1991,"3,570,404"
South Carolina,Population,1992,"3,620,464"
South Carolina,Population,1993,"3,663,314"
South Carolina,Population,1994,"3,705,397"
South Carolina,Population,1995,"3,748,582"
South Carolina,Population,1996,"3,796,200"
South Carolina,Population,1997,"3,859,696"
South Carolina,Population,1998,"3,919,235"
South Carolina,Population,1999,"3,974,682"
South Carolina,Population,2000,"4,012,012"
South Carolina,Population,2001,"4,064,995"
South Carolina,Population,2002,"4,107,795"
South Carolina,Population,2003,"4,150,297"
South Carolina,Population,2004,"4,210,921"
South Carolina,Population,2005,"4,270,150"
South Carolina,Population,2006,"4,357,847"
South Carolina,Population,2007,"4,444,110"
South Carolina,Population,2008,"4,528,996"
South Carolina,Population,2009,"4,589,872"
South Carolina,Population,2010,"4,625,364"
South Dakota,Commercial,1990,0.687087156
South Dakota,Commercial,1991,0.682799988
South Dakota,Commercial,1992,0.678750563
South Dakota,Commercial,1993,0.747971141
South Dakota,Commercial,1994,0.743478752
South Dakota,Commercial,1995,0.782415039
South Dakota,Commercial,1996,0.82159416
South Dakota,Commercial,1997,0.765740002
South Dakota,Commercial,1998,0.669081763
South Dakota,Commercial,1999,0.668769601
South Dakota,Commercial,2000,0.736052926
South Dakota,Commercial,2001,0.714096624
South Dakota,Commercial,2002,0.705512912
South Dakota,Commercial,2003,0.704588915
South Dakota,Commercial,2004,0.670211015
South Dakota,Commercial,2005,0.662680604
South Dakota,Commercial,2006,0.629565271
South Dakota,Commercial,2007,0.726189458
South Dakota,Commercial,2008,0.78697788
South Dakota,Commercial,2009,0.811991384
South Dakota,Commercial,2010,0.780872446
South Dakota,Electric Power,1990,3.097968397
South Dakota,Electric Power,1991,3.354689105
South Dakota,Electric Power,1992,3.127156198
South Dakota,Electric Power,1993,3.056713519
South Dakota,Electric Power,1994,3.330836268
South Dakota,Electric Power,1995,3.072733155
South Dakota,Electric Power,1996,2.630400339
South Dakota,Electric Power,1997,3.524255491
South Dakota,Electric Power,1998,3.281025966
South Dakota,Electric Power,1999,3.687754652
South Dakota,Electric Power,2000,3.806934295
South Dakota,Electric Power,2001,3.82277796
South Dakota,Electric Power,2002,3.324444172
South Dakota,Electric Power,2003,3.576849412
South Dakota,Electric Power,2004,3.801858058
South Dakota,Electric Power,2005,3.235709385
South Dakota,Electric Power,2006,3.45545557
South Dakota,Electric Power,2007,2.963689857
South Dakota,Electric Power,2008,3.864701912
South Dakota,Electric Power,2009,3.352248006
South Dakota,Electric Power,2010,3.47801475
South Dakota,Industrial,1990,2.114418744
South Dakota,Industrial,1991,2.021045359
South Dakota,Industrial,1992,1.940179492
South Dakota,Industrial,1993,2.30903076
South Dakota,Industrial,1994,2.465473898
South Dakota,Industrial,1995,2.266457596
South Dakota,Industrial,1996,2.341470271
South Dakota,Industrial,1997,2.323896829
South Dakota,Industrial,1998,2.148687967
South Dakota,Industrial,1999,2.231744273
South Dakota,Industrial,2000,2.545375498
South Dakota,Industrial,2001,2.023503644
South Dakota,Industrial,2002,2.222519524
South Dakota,Industrial,2003,2.266681903
South Dakota,Industrial,2004,2.18335966
South Dakota,Industrial,2005,2.189678303
South Dakota,Industrial,2006,2.137368623
South Dakota,Industrial,2007,2.749306384
South Dakota,Industrial,2008,3.028315919
South Dakota,Industrial,2009,3.157621182
South Dakota,Industrial,2010,3.31336546
South Dakota,Residential,1990,1.360260857
South Dakota,Residential,1991,1.201483572
South Dakota,Residential,1992,1.020266411
South Dakota,Residential,1993,1.242382032
South Dakota,Residential,1994,1.16051818
South Dakota,Residential,1995,1.219850827
South Dakota,Residential,1996,1.461386643
South Dakota,Residential,1997,1.334492436
South Dakota,Residential,1998,1.127915735
South Dakota,Residential,1999,1.100311649
South Dakota,Residential,2000,1.213614098
South Dakota,Residential,2001,1.134291744
South Dakota,Residential,2002,1.173630119
South Dakota,Residential,2003,1.195969736
South Dakota,Residential,2004,1.056554573
South Dakota,Residential,2005,1.042928848
South Dakota,Residential,2006,0.976625323
South Dakota,Residential,2007,1.037247305
South Dakota,Residential,2008,1.208629829
South Dakota,Residential,2009,1.151476119
South Dakota,Residential,2010,1.053348607
South Dakota,Transportation,1990,4.664443254
South Dakota,Transportation,1991,4.441994295
South Dakota,Transportation,1992,5.017352771
South Dakota,Transportation,1993,5.123921356
South Dakota,Transportation,1994,5.443043265
South Dakota,Transportation,1995,5.55892685
South Dakota,Transportation,1996,5.556572927
South Dakota,Transportation,1997,5.410751847
South Dakota,Transportation,1998,5.581824459
South Dakota,Transportation,1999,5.733794091
South Dakota,Transportation,2000,5.826626105
South Dakota,Transportation,2001,5.73814267
South Dakota,Transportation,2002,6.272949452
South Dakota,Transportation,2003,5.816787183
South Dakota,Transportation,2004,5.986866664
South Dakota,Transportation,2005,6.099721267
South Dakota,Transportation,2006,6.132963663
South Dakota,Transportation,2007,6.407743149
South Dakota,Transportation,2008,6.143717948
South Dakota,Transportation,2009,6.33030904
South Dakota,Transportation,2010,6.513212914
South Dakota,Population,1990,"697,101"
South Dakota,Population,1991,"703,669"
South Dakota,Population,1992,"712,801"
South Dakota,Population,1993,"722,159"
South Dakota,Population,1994,"730,790"
South Dakota,Population,1995,"737,925"
South Dakota,Population,1996,"742,213"
South Dakota,Population,1997,"744,223"
South Dakota,Population,1998,"746,058"
South Dakota,Population,1999,"750,412"
South Dakota,Population,2000,"754,844"
South Dakota,Population,2001,"757,972"
South Dakota,Population,2002,"760,020"
South Dakota,Population,2003,"763,729"
South Dakota,Population,2004,"770,396"
South Dakota,Population,2005,"775,493"
South Dakota,Population,2006,"783,033"
South Dakota,Population,2007,"791,623"
South Dakota,Population,2008,"799,124"
South Dakota,Population,2009,"807,067"
South Dakota,Population,2010,"814,180"
Tennessee,Commercial,1990,3.420435868
Tennessee,Commercial,1991,3.389333845
Tennessee,Commercial,1992,3.577745699
Tennessee,Commercial,1993,3.639563878
Tennessee,Commercial,1994,3.530676171
Tennessee,Commercial,1995,3.591068525
Tennessee,Commercial,1996,4.041931138
Tennessee,Commercial,1997,3.861833227
Tennessee,Commercial,1998,3.527038203
Tennessee,Commercial,1999,3.691477911
Tennessee,Commercial,2000,3.891136255
Tennessee,Commercial,2001,3.804272329
Tennessee,Commercial,2002,3.728136128
Tennessee,Commercial,2003,4.03328638
Tennessee,Commercial,2004,3.765803686
Tennessee,Commercial,2005,3.533546332
Tennessee,Commercial,2006,3.391999549
Tennessee,Commercial,2007,3.505351385
Tennessee,Commercial,2008,3.61625901
Tennessee,Commercial,2009,3.673007478
Tennessee,Commercial,2010,3.887928317
Tennessee,Electric Power,1990,46.26815455
Tennessee,Electric Power,1991,43.39648813
Tennessee,Electric Power,1992,45.7692927
Tennessee,Electric Power,1993,54.35275795
Tennessee,Electric Power,1994,48.21259898
Tennessee,Electric Power,1995,53.08843826
Tennessee,Electric Power,1996,51.74299855
Tennessee,Electric Power,1997,54.74923591
Tennessee,Electric Power,1998,53.09570918
Tennessee,Electric Power,1999,52.49769656
Tennessee,Electric Power,2000,57.20642808
Tennessee,Electric Power,2001,54.88324937
Tennessee,Electric Power,2002,52.4400951
Tennessee,Electric Power,2003,49.43092377
Tennessee,Electric Power,2004,51.90472275
Tennessee,Electric Power,2005,53.31610654
Tennessee,Electric Power,2006,55.39239658
Tennessee,Electric Power,2007,55.0162939
Tennessee,Electric Power,2008,52.2840323
Tennessee,Electric Power,2009,37.94563138
Tennessee,Electric Power,2010,42.12655084
Tennessee,Industrial,1990,18.77396273
Tennessee,Industrial,1991,18.55697211
Tennessee,Industrial,1992,19.95587541
Tennessee,Industrial,1993,19.97107562
Tennessee,Industrial,1994,20.11640765
Tennessee,Industrial,1995,19.78949822
Tennessee,Industrial,1996,19.64212893
Tennessee,Industrial,1997,20.16651189
Tennessee,Industrial,1998,20.59400408
Tennessee,Industrial,1999,20.06111543
Tennessee,Industrial,2000,19.27023438
Tennessee,Industrial,2001,21.17536638
Tennessee,Industrial,2002,20.24862141
Tennessee,Industrial,2003,20.19935096
Tennessee,Industrial,2004,20.30598286
Tennessee,Industrial,2005,20.01204981
Tennessee,Industrial,2006,20.5495164
Tennessee,Industrial,2007,19.90924928
Tennessee,Industrial,2008,19.20827386
Tennessee,Industrial,2009,14.8777788
Tennessee,Industrial,2010,15.69568867
Tennessee,Residential,1990,3.279424808
Tennessee,Residential,1991,3.433924283
Tennessee,Residential,1992,3.646222946
Tennessee,Residential,1993,3.988259557
Tennessee,Residential,1994,3.940859017
Tennessee,Residential,1995,4.065029749
Tennessee,Residential,1996,4.825568601
Tennessee,Residential,1997,4.398440696
Tennessee,Residential,1998,4.06721664
Tennessee,Residential,1999,4.282122084
Tennessee,Residential,2000,4.796101611
Tennessee,Residential,2001,4.553911391
Tennessee,Residential,2002,4.64723582
Tennessee,Residential,2003,4.618437943
Tennessee,Residential,2004,4.388886415
Tennessee,Residential,2005,4.402547535
Tennessee,Residential,2006,4.066404525
Tennessee,Residential,2007,4.040510627
Tennessee,Residential,2008,4.404864022
Tennessee,Residential,2009,4.344645831
Tennessee,Residential,2010,4.8430386
Tennessee,Transportation,1990,32.84105976
Tennessee,Transportation,1991,31.16611841
Tennessee,Transportation,1992,32.56148713
Tennessee,Transportation,1993,34.48657334
Tennessee,Transportation,1994,35.26831018
Tennessee,Transportation,1995,37.14512708
Tennessee,Transportation,1996,38.42394507
Tennessee,Transportation,1997,38.7734729
Tennessee,Transportation,1998,39.67367632
Tennessee,Transportation,1999,40.89936526
Tennessee,Transportation,2000,41.60644689
Tennessee,Transportation,2001,41.41420056
Tennessee,Transportation,2002,43.91496103
Tennessee,Transportation,2003,44.71420138
Tennessee,Transportation,2004,45.23580637
Tennessee,Transportation,2005,45.48749086
Tennessee,Transportation,2006,45.86084375
Tennessee,Transportation,2007,46.21480522
Tennessee,Transportation,2008,42.61270359
Tennessee,Transportation,2009,40.68581047
Tennessee,Transportation,2010,41.69902445
Tennessee,Population,1990,"4,894,492"
Tennessee,Population,1991,"4,966,587"
Tennessee,Population,1992,"5,049,742"
Tennessee,Population,1993,"5,137,584"
Tennessee,Population,1994,"5,231,438"
Tennessee,Population,1995,"5,326,936"
Tennessee,Population,1996,"5,416,643"
Tennessee,Population,1997,"5,499,233"
Tennessee,Population,1998,"5,570,045"
Tennessee,Population,1999,"5,638,706"
Tennessee,Population,2000,"5,689,283"
Tennessee,Population,2001,"5,750,789"
Tennessee,Population,2002,"5,795,918"
Tennessee,Population,2003,"5,847,812"
Tennessee,Population,2004,"5,910,809"
Tennessee,Population,2005,"5,991,057"
Tennessee,Population,2006,"6,088,766"
Tennessee,Population,2007,"6,175,727"
Tennessee,Population,2008,"6,247,411"
Tennessee,Population,2009,"6,306,019"
Tennessee,Population,2010,"6,346,105"
Texas,Commercial,1990,11.7962402
Texas,Commercial,1991,11.93034323
Texas,Commercial,1992,12.1038531
Texas,Commercial,1993,10.75238975
Texas,Commercial,1994,11.2226818
Texas,Commercial,1995,13.02299221
Texas,Commercial,1996,11.19023949
Texas,Commercial,1997,13.15274534
Texas,Commercial,1998,11.16628268
Texas,Commercial,1999,11.36673319
Texas,Commercial,2000,13.66654156
Texas,Commercial,2001,11.82145706
Texas,Commercial,2002,14.30047688
Texas,Commercial,2003,14.16444059
Texas,Commercial,2004,11.88035495
Texas,Commercial,2005,10.6186987
Texas,Commercial,2006,9.702666853
Texas,Commercial,2007,10.14534831
Texas,Commercial,2008,10.76526547
Texas,Commercial,2009,11.16287984
Texas,Commercial,2010,12.19590665
Texas,Electric Power,1990,185.4885263
Texas,Electric Power,1991,184.6900656
Texas,Electric Power,1992,182.3466914
Texas,Electric Power,1993,199.3199189
Texas,Electric Power,1994,193.0074383
Texas,Electric Power,1995,192.9622996
Texas,Electric Power,1996,203.8239704
Texas,Electric Power,1997,208.4307849
Texas,Electric Power,1998,215.1704658
Texas,Electric Power,1999,218.8040935
Texas,Electric Power,2000,227.6161353
Texas,Electric Power,2001,218.9749439
Texas,Electric Power,2002,225.3542568
Texas,Electric Power,2003,225.2381826
Texas,Electric Power,2004,224.3627833
Texas,Electric Power,2005,228.9137128
Texas,Electric Power,2006,226.9811389
Texas,Electric Power,2007,229.5690988
Texas,Electric Power,2008,227.3321982
Texas,Electric Power,2009,216.5791234
Texas,Electric Power,2010,220.4182988
Texas,Industrial,1990,241.7109144
Texas,Industrial,1991,242.1314389
Texas,Industrial,1992,248.6291409
Texas,Industrial,1993,251.617887
Texas,Industrial,1994,257.1763543
Texas,Industrial,1995,260.4878469
Texas,Industrial,1996,283.0123243
Texas,Industrial,1997,293.0439886
Texas,Industrial,1998,284.4655535
Texas,Industrial,1999,264.3327792
Texas,Industrial,2000,267.7885925
Texas,Industrial,2001,261.7345578
Texas,Industrial,2002,261.7674295
Texas,Industrial,2003,261.480568
Texas,Industrial,2004,265.5554799
Texas,Industrial,2005,228.4091059
Texas,Industrial,2006,228.2567974
Texas,Industrial,2007,223.5182287
Texas,Industrial,2008,207.3643467
Texas,Industrial,2009,195.3205136
Texas,Industrial,2010,211.5366149
Texas,Residential,1990,12.9658013
Texas,Residential,1991,13.13223796
Texas,Residential,1992,12.70045882
Texas,Residential,1993,13.43597416
Texas,Residential,1994,12.58300702
Texas,Residential,1995,12.12459938
Texas,Residential,1996,13.11012946
Texas,Residential,1997,13.59782118
Texas,Residential,1998,12.08592236
Texas,Residential,1999,11.63705099
Texas,Residential,2000,12.92458589
Texas,Residential,2001,13.95510941
Texas,Residential,2002,13.86096517
Texas,Residential,2003,13.32539453
Texas,Residential,2004,12.11915806
Texas,Residential,2005,11.98244761
Texas,Residential,2006,10.47880985
Texas,Residential,2007,12.43764595
Texas,Residential,2008,11.9765635
Texas,Residential,2009,11.71154637
Texas,Residential,2010,13.6740399
Texas,Transportation,1990,152.4719066
Texas,Transportation,1991,149.2878308
Texas,Transportation,1992,152.8777544
Texas,Transportation,1993,152.3124002
Texas,Transportation,1994,155.7143248
Texas,Transportation,1995,153.4675178
Texas,Transportation,1996,166.7728907
Texas,Transportation,1997,171.243628
Texas,Transportation,1998,180.2552903
Texas,Transportation,1999,178.8704717
Texas,Transportation,2000,182.9286768
Texas,Transportation,2001,190.852035
Texas,Transportation,2002,197.6482302
Texas,Transportation,2003,189.8871415
Texas,Transportation,2004,193.4572614
Texas,Transportation,2005,194.8741489
Texas,Transportation,2006,202.4510602
Texas,Transportation,2007,204.9972694
Texas,Transportation,2008,200.5826413
Texas,Transportation,2009,190.9689221
Texas,Transportation,2010,195.4199783
Texas,Population,1990,"17,056,755"
Texas,Population,1991,"17,398,005"
Texas,Population,1992,"17,759,738"
Texas,Population,1993,"18,161,612"
Texas,Population,1994,"18,564,062"
Texas,Population,1995,"18,958,751"
Texas,Population,1996,"19,340,342"
Texas,Population,1997,"19,740,317"
Texas,Population,1998,"20,157,531"
Texas,Population,1999,"20,558,220"
Texas,Population,2000,"20,851,820"
Texas,Population,2001,"21,319,622"
Texas,Population,2002,"21,690,325"
Texas,Population,2003,"22,030,931"
Texas,Population,2004,"22,394,023"
Texas,Population,2005,"22,778,123"
Texas,Population,2006,"23,359,580"
Texas,Population,2007,"23,831,983"
Texas,Population,2008,"24,309,039"
Texas,Population,2009,"24,801,761"
Texas,Population,2010,"25,145,561"
USA,Population,1991,"252,980,941"
USA,Population,1992,"256,514,224"
USA,Population,1993,"259,918,588"
USA,Population,1994,"263,125,821"
USA,Population,1995,"266,278,393"
USA,Population,1996,"269,394,284"
USA,Population,1997,"272,646,925"
USA,Population,1998,"275,854,104"
USA,Population,1999,"279,040,168"
USA,Population,2000,"281,421,906"
USA,Population,2001,"284,968,955"
USA,Population,2002,"287,625,193"
USA,Population,2003,"290,107,933"
USA,Population,2004,"292,805,298"
USA,Population,2005,"295,516,599"
USA,Population,2006,"298,379,912"
USA,Population,2007,"301,231,207"
USA,Population,2008,"304,093,966"
USA,Population,2009,"306,771,529"
USA,Population,2010,"308,745,538"
Utah,Commercial,1990,1.670287729
Utah,Commercial,1991,1.887041428
Utah,Commercial,1992,1.58137011
Utah,Commercial,1993,1.703393328
Utah,Commercial,1994,1.904554208
Utah,Commercial,1995,1.85928384
Utah,Commercial,1996,2.015420337
Utah,Commercial,1997,2.197642316
Utah,Commercial,1998,2.189485467
Utah,Commercial,1999,2.21997004
Utah,Commercial,2000,2.096850281
Utah,Commercial,2001,2.272792572
Utah,Commercial,2002,2.582597528
Utah,Commercial,2003,2.170131686
Utah,Commercial,2004,2.444946583
Utah,Commercial,2005,2.308621311
Utah,Commercial,2006,2.247747156
Utah,Commercial,2007,2.26766004
Utah,Commercial,2008,2.426723399
Utah,Commercial,2009,2.37205675
Utah,Commercial,2010,2.426437835
Utah,Electric Power,1990,28.99689892
Utah,Electric Power,1991,27.53480238
Utah,Electric Power,1992,29.67308888
Utah,Electric Power,1993,30.41754807
Utah,Electric Power,1994,31.30935494
Utah,Electric Power,1995,29.41602294
Utah,Electric Power,1996,29.69842751
Utah,Electric Power,1997,30.68203257
Utah,Electric Power,1998,31.37927028
Utah,Electric Power,1999,31.92191853
Utah,Electric Power,2000,32.51323127
Utah,Electric Power,2001,31.98651288
Utah,Electric Power,2002,33.1739481
Utah,Electric Power,2003,34.14614028
Utah,Electric Power,2004,34.15925351
Utah,Electric Power,2005,34.78246615
Utah,Electric Power,2006,35.25170793
Utah,Electric Power,2007,37.09008825
Utah,Electric Power,2008,37.603651
Utah,Electric Power,2009,34.77110205
Utah,Electric Power,2010,33.84752835
Utah,Industrial,1990,9.824860545
Utah,Industrial,1991,9.193344918
Utah,Industrial,1992,9.048818236
Utah,Industrial,1993,8.989728363
Utah,Industrial,1994,8.976289801
Utah,Industrial,1995,10.15153429
Utah,Industrial,1996,9.622837571
Utah,Industrial,1997,10.2093412
Utah,Industrial,1998,11.28925489
Utah,Industrial,1999,8.967620704
Utah,Industrial,2000,10.35135101
Utah,Industrial,2001,9.280093095
Utah,Industrial,2002,6.359245
Utah,Industrial,2003,6.582789334
Utah,Industrial,2004,7.755414637
Utah,Industrial,2005,8.858854884
Utah,Industrial,2006,7.922265312
Utah,Industrial,2007,8.133455833
Utah,Industrial,2008,7.808351739
Utah,Industrial,2009,6.705067868
Utah,Industrial,2010,7.052193327
Utah,Residential,1990,2.752239045
Utah,Residential,1991,3.123087124
Utah,Residential,1992,2.740140434
Utah,Residential,1993,3.105781246
Utah,Residential,1994,2.875704026
Utah,Residential,1995,2.850445228
Utah,Residential,1996,3.103129917
Utah,Residential,1997,3.361036851
Utah,Residential,1998,3.236300649
Utah,Residential,1999,3.222083595
Utah,Residential,2000,3.248420966
Utah,Residential,2001,3.291442299
Utah,Residential,2002,3.529842536
Utah,Residential,2003,3.225899404
Utah,Residential,2004,3.572729766
Utah,Residential,2005,3.391994954
Utah,Residential,2006,3.535594608
Utah,Residential,2007,3.544138814
Utah,Residential,2008,3.880942293
Utah,Residential,2009,3.778684311
Utah,Residential,2010,3.781296603
Utah,Transportation,1990,10.64482958
Utah,Transportation,1991,11.0652211
Utah,Transportation,1992,11.28054638
Utah,Transportation,1993,11.72117845
Utah,Transportation,1994,11.89962808
Utah,Transportation,1995,12.93427074
Utah,Transportation,1996,13.55964205
Utah,Transportation,1997,14.15090861
Utah,Transportation,1998,14.3939037
Utah,Transportation,1999,14.87949252
Utah,Transportation,2000,15.72282124
Utah,Transportation,2001,15.0757796
Utah,Transportation,2002,15.65890306
Utah,Transportation,2003,15.80661002
